ID,Progress,Duration,Finished,grit_pass1,grit_pass2,grit_pass3,grit_pass4,grit_pers1,grit_pers2,grit_pers3,grit_pers4,selfcont1,selfcont2,selfcont3,selfcont4,curiosity1,curiosity2,curiosity3,curiosity4,mindset1,mindset2,mindset3,mindset4,Happy,Sad,Anxious,Joyful,Angry,Relaxed,LS,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,white,black,asian,hispanic,amindian,pacisl,multirace,female,grade,gpa_mp1,gpa_mp2,gpa_mp3
4882,100,1727,1,3,5,5,5,3,4,4,4,3,4,3,3,3,3,3,5,3,6,5,5,5,2,4,4,2,3,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,78.316,82.276,72.378
4883,100,739,1,5,4,4,5,2,5,5,4,3,3,4,4,2,3,3,4,2,2,6,6,3,4,4,2,3,3,2,Off,Off,Off,Off,Off,On,Off,Off,1,0,0,0,0,0,0,0,11,88.84166667,89.13666667,89.50166667
4884,100,1025,1,4,5,5,5,4,4,4,5,3,4,5,4,2,5,3,5,1,5,4,3,5,3,5,3,2,2,4,Off,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,86.05833333,88.40666667,89.68666667
4885,100,655,1,3,4,3,2,3,4,1,4,1,1,2,2,4,4,2,2,4,4,3,3,3,4,5,4,1,4,4,Off,Off,Off,Off,Off,On,Off,Off,1,0,0,0,0,0,0,1,12,90.185,88.455,80.915
4886,100,701,1,4,5,4,3,4,5,4,3,4,4,3,4,1,3,1,3,3,3,6,4,4,3,4,4,2,5,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,9,91.74166667,88.605,79.14833333
4887,100,971,1,3,4,3,5,3,5,3,4,3,3,3,2,3,4,3,4,1,1,6,6,3,3,3,3,2,2,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,94.63666667,92.96666667,81.75
4888,100,1380,1,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,5,5,5,4,4,3,3,3,3,1,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,88.91333333,90.91166667,91.12833333
4889,100,1916,1,5,5,5,5,3,4,4,5,4,4,4,4,4,4,3,1,2,2,5,5,3,3,4,3,2,2,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,1,0,0,0,0,1,10,93.59666667,95.31666667,94.17333333
4890,100,933,1,4,5,4,5,3,3,4,3,4,3,4,4,3,4,3,4,3,3,4,5,4,2,3,4,4,5,4,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,9,88.00166667,83.35666667,85.77666667
4891,100,869,1,1,4,3,3,4,3,4,5,2,2,3,4,2,4,2,3,1,2,6,6,5,3,3,4,2,5,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,81.9125,81.5425,83.89
4892,96,1705,0,3,3,3,3,3,3,3,3,3,3,5,3,4,3,3,3,6,4,4,3,5,1,1,5,1,5,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,83.498,84.72,92.224
4893,100,1745,1,3,3,3,2,3,4,3,4,2,2,3,3,5,5,3,4,4,3,5,5,4,2,3,4,2,4,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,8,93.74142857,91.52,92.57
4894,100,691,1,2,3,3,5,4,3,3,3,1,2,4,3,4,4,3,3,5,6,4,4,2,4,3,3,4,4,2,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,82.16,77.81,80.43
4895,100,814,1,4,4,3,5,3,4,4,4,3,4,4,3,3,3,3,5,3,3,5,5,3,3,4,4,1,2,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,93.18833333,91.45833333,91.865
4896,100,1279,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,4,5,2,4,2,3,3,3,4,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,91.94166667,91.43666667,91.255
4897,100,623,1,4,3,5,5,1,3,3,4,2,3,2,1,3,4,3,5,2,3,5,5,4,2,3,4,3,2,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,84.39,80.13,62.866
4898,100,1007,1,5,4,3,4,4,4,4,4,3,3,4,3,2,4,3,4,1,1,6,6,4,2,4,4,4,1,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,78.32833333,83.29,81.015
4899,100,629,1,1,2,2,3,2,3,2,2,2,2,2,3,1,2,3,1,2,2,5,5,4,3,4,4,3,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,84.648,82.656,72.278
4900,100,786,1,3,4,3,2,3,2,4,4,3,2,2,4,4,3,4,3,3,4,4,5,4,2,3,NA,4,3,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,1,0,0,0,0,0,9,86.84333333,89.50166667,88.15333333
4901,100,1338,1,5,5,5,5,4,4,5,5,3,4,4,5,3,4,5,4,5,3,4,3,4,3,3,3,3,3,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,96.17,97.28428571,96.86714286
4902,100,691,1,5,5,4,5,4,5,5,5,3,3,5,4,3,5,5,5,1,2,6,6,5,1,4,5,1,3,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,85.29833333,78.89166667,88.835
4903,100,1121,1,1,3,1,4,3,5,5,5,4,5,4,2,3,5,4,5,3,2,3,6,3,3,1,3,2,4,4,Off,Off,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,11,88.808,90.1,86.018
4904,100,574,1,1,4,3,4,3,5,3,2,2,2,3,3,1,3,2,3,3,4,5,3,4,3,3,3,3,4,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,1,10,92.16285714,93.58857143,95.45571429
4905,64,1304,0,5,5,3,5,4,1,5,5,5,4,5,5,5,5,1,1,NA,NA,NA,NA,4,2,4,4,2,4,3,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,12,87.3475,78.655,77.185
4906,69,2064,0,5,5,4,1,2,4,1,5,1,1,5,5,1,5,2,3,NA,NA,NA,NA,5,5,2,3,2,3,4,On,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,66.605,76.72,71.925
4907,100,874,1,3,3,3,2,3,4,2,4,2,2,1,3,2,3,2,3,2,3,6,4,4,3,4,5,3,4,4,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,8,90.79666667,86.90333333,90.26166667
4908,100,909,1,4,5,2,3,3,3,3,5,4,1,2,1,2,4,2,4,1,2,4,6,2,4,4,2,3,1,2,Off,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,11,83.15833333,78.78333333,69.77833333
4909,100,867,1,3,4,3,3,3,4,5,5,3,3,3,3,3,4,4,4,4,5,6,4,4,2,2,3,4,4,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,85.27333333,86.69333333,81.76333333
4910,53,450,0,2,4,5,4,5,4,4,5,2,3,4,3,5,4,5,4,NA,NA,NA,NA,3,2,3,2,1,1,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,0,0,0,1,1,10,95.852,94.472,94.608
4911,100,2985,1,1,5,5,5,1,5,5,5,4,4,5,1,3,5,5,4,1,1,1,1,5,1,1,5,5,5,5,On,Off,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,0,10,75.166,75.374,71.766
4912,100,949,1,1,2,4,2,3,2,3,2,1,3,1,3,1,3,4,1,1,3,2,4,3,2,3,4,4,4,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,NA,NA,76.35714286,80.04142857
4913,100,934,1,3,1,4,5,4,4,4,1,4,1,1,5,1,4,4,3,5,5,2,2,2,4,3,2,2,2,1,Off,Off,Off,Off,Off,On,Off,Off,1,0,0,0,0,0,0,0,10,88.03142857,80.77285714,72.85714286
4914,100,971,1,5,3,4,5,1,2,4,3,3,2,3,2,1,4,3,1,2,2,5,5,5,1,2,5,2,5,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,78.74,85.272,85.078
4915,84,73991,0,1,2,2,3,2,3,2,2,3,2,3,2,2,2,2,2,NA,NA,NA,NA,4,3,3,3,2,4,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,94.25,91.77666667,88.8
4916,1,11574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,1,0,0,0,0,0,0,11,77.0975,91.375,87.0425
4917,100,1452,1,1,2,3,3,3,3,3,4,4,3,2,4,4,4,4,2,2,2,5,5,4,2,2,4,2,5,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,1,0,0,0,0,0,8,93.92,96.342,96.142
4918,100,751,1,1,4,2,4,3,4,4,4,4,3,4,4,2,2,4,1,2,2,4,2,4,2,3,3,2,3,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,97.495,97.24333333,97.975
4919,100,1652,1,1,1,1,5,4,3,4,4,4,3,2,4,1,3,2,4,1,1,6,6,4,1,2,3,1,3,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,1,0,0,0,0,0,12,77.33,NA,79.055
4920,100,1026,1,2,3,3,4,3,4,4,4,3,2,2,3,3,4,3,3,3,2,5,5,4,3,3,4,4,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,72.00666667,74.32333333,77.93333333
4921,100,1140,1,1,4,1,1,4,5,4,5,3,4,4,5,3,1,4,1,2,3,4,4,5,1,1,5,1,5,5,Off,On,Off,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,10,95.46333333,96.215,94.485
4922,100,886,1,5,5,2,5,2,1,2,5,3,4,3,2,5,5,3,3,3,5,5,6,2,3,4,3,2,2,1,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,69.91,59.938,66.326
4923,100,1000,1,5,5,4,5,4,5,4,5,3,3,3,3,3,4,5,5,3,3,5,5,5,2,3,3,2,4,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,95.26166667,94.61166667,95.10333333
4924,100,783,1,1,2,4,2,2,2,2,2,2,2,3,2,1,2,1,2,5,5,1,2,4,2,3,5,2,5,5,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,8,85.3025,82.82,86.86
4925,100,768,1,2,3,1,3,2,2,2,2,1,1,2,1,1,2,1,1,2,4,3,4,3,1,2,2,3,3,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,9,89.18666667,81.92666667,88.85333333
4926,100,1276,1,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,2,3,4,6,5,4,3,3,3,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,1,0,0,0,0,0,8,96.05166667,95.915,96.81333333
4927,100,784,1,5,5,4,5,4,4,4,4,3,4,3,3,3,4,4,3,2,2,5,5,3,2,4,4,2,3,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,86.205,91.41,86.965
4928,100,1156,1,5,5,1,5,2,4,4,2,5,4,5,5,3,5,4,5,2,2,5,5,3,4,5,3,1,2,3,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,8,96.328,97.7,97.714
4929,100,1140,1,5,4,3,3,4,4,4,5,2,2,3,2,2,4,2,1,3,3,4,5,4,3,4,4,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,11,73.375,80.3275,78.3875
4930,100,502,1,2,4,3,4,3,5,4,3,4,5,3,5,4,3,3,2,3,2,4,5,5,3,3,4,2,3,5,On,Off,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,90.77333333,90.14166667,91.74333333
4931,100,683,1,5,5,4,5,3,4,4,4,2,2,3,4,3,5,3,2,3,4,5,3,4,3,4,4,2,1,4,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,0,11,91.165,90.78,91.345
4932,100,5817,1,5,5,4,4,3,4,4,5,2,3,4,3,1,3,2,5,2,2,5,4,3,3,5,2,2,3,2,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,89.074,88.566,85.81
4933,100,1043,1,3,5,1,1,5,5,3,2,2,3,1,3,1,2,3,3,2,4,2,5,2,4,1,1,3,5,1,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,9,82.79,73.11833333,78.36666667
4934,100,1194,1,1,4,1,4,2,2,3,3,3,3,3,3,5,2,2,2,1,1,3,1,3,2,2,3,4,2,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,77.4075,74.5425,75.0575
4935,100,1207,1,5,5,2,4,1,3,2,3,2,1,2,2,2,1,3,5,1,1,6,6,4,3,2,3,2,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,85.8125,82.2475,83.0725
4936,100,831,1,2,3,3,5,3,3,4,4,3,4,3,4,2,5,4,4,1,2,5,5,4,3,4,4,2,2,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,90.642,90.232,89.996
4937,100,1261,1,1,3,4,4,3,4,3,2,1,4,3,2,2,4,3,2,1,1,5,5,4,1,1,4,2,3,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,12,90.392,90.106,88.59
4938,100,939,1,5,4,5,4,3,5,3,4,3,3,4,4,4,3,2,4,3,4,4,4,4,3,4,3,3,3,3,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,9,97.428,96.466,98.726
4939,100,725,1,2,4,5,3,4,5,4,3,3,3,3,1,3,4,3,2,3,3,5,3,4,2,2,4,1,5,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,85.8675,85.7025,87.585
4940,100,662,1,1,2,4,5,2,1,5,4,1,3,2,2,2,2,2,1,1,2,5,6,3,4,2,3,1,4,2,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,8,77.346,76.858,75.366
4941,84,81273,0,4,4,3,3,2,3,3,3,3,3,3,3,3,3,2,3,NA,NA,NA,NA,4,2,3,4,3,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,77.32166667,76.13,83.08666667
4942,100,745,1,2,5,4,5,5,5,5,5,3,5,3,4,3,4,4,3,1,1,6,6,5,1,1,5,1,5,5,Off,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,84.002,75.374,71.078
4943,100,1577,1,1,4,1,5,3,3,1,4,3,3,3,2,1,3,3,2,1,4,5,5,4,2,4,4,2,4,5,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,97.94,95.44,94.186
4944,100,1086,1,2,4,3,4,2,1,4,2,2,1,3,3,1,2,1,3,3,4,4,4,4,3,3,4,4,4,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,71.984,77.046,84.08
4945,100,979,1,2,5,5,5,4,4,4,4,1,2,5,5,2,5,5,2,2,4,5,5,4,4,4,4,2,4,4,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,11,88.2,87.17,82.066
4946,100,1010,1,2,3,3,3,4,4,4,3,3,4,3,3,4,5,3,3,4,5,2,5,5,3,3,5,3,4,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,9,91.2975,93.965,95.1975
4947,100,1097,1,5,4,2,2,2,3,2,2,3,2,2,2,5,2,3,1,2,5,5,4,4,3,3,4,3,4,5,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,0,8,83.125,78.6225,84.2375
4948,100,670,1,5,4,3,5,1,5,4,5,5,1,4,5,1,3,4,5,6,5,4,5,4,1,4,3,5,2,5,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,8,82.388,74.554,85.994
4949,100,1170,1,1,5,3,1,4,1,2,3,1,1,1,1,1,5,1,1,6,6,4,4,1,5,4,3,5,1,3,Off,Off,Off,Off,Off,On,Off,Off,0,0,0,1,0,0,0,1,10,67.068,64.136,67.056
4950,5,373,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,0,0,1,0,0,0,0,8,76.5025,73.4375,80.7925
4951,100,1189,1,5,5,5,5,3,3,3,3,3,3,3,3,3,5,2,3,1,2,6,6,4,2,2,4,1,2,4,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,10,83.00166667,82.21166667,80.51166667
4952,100,739,1,1,5,3,5,3,3,4,4,4,3,4,3,2,4,3,3,4,5,4,5,4,2,2,5,3,3,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,0,0,0,1,1,9,87.495,89.15666667,88.99333333
4953,100,598,1,5,5,4,1,2,2,5,2,1,2,3,1,1,5,2,5,1,1,5,6,3,4,3,2,4,1,3,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,80.16,77.02166667,78.05166667
4954,96,671,0,3,5,1,5,5,5,5,5,5,5,4,5,2,2,5,1,2,6,4,5,4,1,1,2,1,5,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,86.99666667,84.07666667,89.6
4955,100,1764,1,5,3,2,5,3,1,1,4,1,4,3,2,2,5,1,1,4,3,5,4,3,3,3,3,2,2,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,1,0,0,0,0,1,10,68.984,68.98,71.732
4956,100,847,1,3,4,2,5,4,3,3,3,2,2,3,2,1,4,2,2,4,3,6,5,2,5,4,3,3,4,2,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,61.674,58.726,57.53166667
4957,18,248636,0,4,4,4,2,4,NA,4,4,2,3,3,2,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,1,0,0,0,0,0,1,10,83.046,85.784,84.922
4958,100,1172,1,3,3,4,2,3,2,5,3,3,3,3,2,3,5,5,3,4,5,5,4,2,5,2,3,4,3,NA,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,11,82.558,84.106,80.182
4959,100,1335,1,1,3,1,5,2,2,3,2,4,1,2,4,2,2,1,3,3,3,3,3,2,4,3,3,4,3,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,11,71.43333333,63.98333333,65.35333333
4960,100,1126,1,3,4,4,4,4,3,4,4,2,2,4,2,3,4,4,4,2,2,6,5,4,3,2,4,3,2,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,79.45333333,82.67666667,82.81166667
4961,100,93528,1,1,4,5,5,3,3,5,4,3,1,3,3,4,5,4,5,1,1,6,6,2,4,5,4,2,2,2,Off,Off,Off,Off,Off,On,Off,Off,1,0,0,0,0,0,0,1,9,87.816,64.728,71.334
4962,100,1374,1,2,5,2,5,1,4,2,1,1,4,1,2,1,3,2,1,2,2,5,5,2,3,4,2,3,1,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,86.566,83.89,84.192
4963,100,5545,1,4,4,4,5,2,3,2,4,2,2,2,4,2,4,3,3,3,2,5,5,3,3,4,3,3,2,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,1,9,90.63666667,82.96,81.7
4964,100,1007,1,5,5,4,2,3,4,5,5,5,4,3,4,3,4,5,3,4,6,5,6,5,3,4,5,3,4,5,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,88.95,90.495,88.5375
4965,100,814,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,4,4,4,4,3,3,3,1,5,5,1,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,71.32,61.04,72.54
4966,100,1107,1,5,5,3,5,3,2,3,2,2,3,NA,3,4,4,5,4,2,3,4,4,4,3,2,4,3,4,4,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,66.32333333,66.04666667,70.95833333
4967,100,670,1,3,3,3,3,3,3,3,4,4,4,3,3,4,3,3,3,5,5,5,5,5,1,3,4,2,5,5,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,11,85.285,80.5225,75.515
4968,100,635,1,1,5,4,4,3,4,3,5,4,5,5,1,4,4,1,4,3,4,5,5,5,1,1,5,1,5,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,80.955,80.8075,84.6675
4969,100,1040,1,3,4,4,3,4,3,4,4,3,3,4,3,3,4,4,4,3,3,6,5,3,3,4,3,3,3,3,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,10,67.89,70.866,75.6
4970,100,1121,1,5,5,4,3,1,4,3,2,1,1,4,4,1,3,2,2,6,2,6,2,5,3,5,2,4,1,2,Off,Off,On,Off,Off,Off,Off,Off,0,0,1,0,0,0,0,0,9,92.31,90.83666667,89.12333333
4971,100,623,1,4,5,3,4,3,4,3,3,1,1,4,4,2,3,1,4,2,3,5,4,3,4,5,3,2,1,3,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,10,83.20833333,80.29833333,82.72666667
4972,100,900,1,4,3,2,4,4,4,5,4,3,3,5,3,3,4,3,4,3,5,4,3,5,1,1,5,2,4,5,Off,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,68.12,66.848,71.08
4973,100,7346,1,3,5,2,5,3,4,3,4,3,2,4,2,4,4,4,3,1,2,5,5,5,3,4,4,3,1,3,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,1,9,84.505,78.705,81.31166667
4974,100,516,1,5,2,1,5,4,1,4,3,1,1,1,1,1,3,1,4,4,6,6,3,4,3,1,3,4,5,3,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,93.33166667,88.332,89.08666667
4975,100,616,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,3,3,3,3,3,3,3,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,70.01,59.58,50
4976,100,1022,1,4,5,3,5,4,3,4,3,2,2,3,1,1,5,1,4,3,3,4,3,5,2,3,4,2,5,5,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,10,76.855,70.025,69.59333333
4977,100,560,1,1,5,4,1,5,4,3,2,2,3,3,3,2,4,5,4,2,2,5,5,3,3,1,3,4,3,3,Off,Off,Off,Off,Off,Off,On,Off,1,0,0,0,0,0,0,1,11,91.3375,85.275,83.9425
4978,100,702,1,1,5,5,5,4,5,4,4,3,3,4,5,3,3,5,4,5,4,4,6,4,2,4,5,3,5,5,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,59.356,63.564,71.076
4979,100,628,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,6,6,1,1,1,1,1,1,1,5,1,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,12,52.27,50,100
4980,100,995,1,2,2,3,3,3,3,2,3,3,1,2,2,2,2,3,4,4,4,4,4,4,3,4,3,3,2,5,Off,Off,On,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,77.34,77.01666667,82.6425
4981,100,889,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,3,3,4,4,2,4,3,2,4,Off,Off,Off,On,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,73.7525,72.935,76.02
4982,100,2244,1,4,4,4,1,3,3,3,4,1,3,4,3,2,5,2,2,1,1,5,1,2,4,4,4,3,3,3,Off,Off,Off,Off,On,Off,Off,Off,0,0,0,1,0,0,0,1,10,91.89714286,92.36428571,85.96142857
4983,53,4890,0,1,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,NA,NA,NA,NA,5,2,5,5,3,1,2,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,92.308,84.814,93.548
4984,100,619,1,5,5,5,5,4,4,5,4,2,3,4,2,3,5,5,4,1,2,6,6,5,2,2,5,3,5,5,Off,Off,Off,Off,On,Off,Off,Off,0,1,0,0,0,0,0,0,9,86.52714286,88.57428571,85.68428571
4985,96,8902,0,4,2,3,5,4,3,3,3,1,2,3,3,3,3,4,3,4,4,4,4,4,2,3,4,3,4,3,Off,Off,On,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,8,91.566,92.112,90.432
4986,100,765,1,1,2,2,4,2,1,1,4,1,3,2,4,1,4,1,1,2,1,2,5,5,1,3,3,1,5,4,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,0,10,71.74,77.758,77.228
4987,14,70058,0,1,NA,1,4,3,3,NA,2,3,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,0,0,0,1,0,0,0,1,11,75.116,77.558,75.36
4988,100,715,1,4,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,3,5,5,3,2,3,1,On,Off,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,69.46333333,50,69.84333333
4989,100,734,1,3,3,3,3,3,3,3,4,4,3,5,3,3,3,3,3,2,2,4,6,3,3,3,3,3,5,4,Off,On,Off,Off,Off,Off,Off,Off,0,0,0,1,0,0,0,0,9,70.39833333,78.24166667,77.61833333
4990,100,694,1,1,5,4,4,4,5,4,5,3,3,5,4,3,4,2,4,2,2,4,5,5,3,3,5,2,1,5,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,88.72166667,79.64333333,79.19
4991,100,501,1,2,5,4,4,4,4,4,4,2,2,4,4,4,5,4,3,3,4,4,3,4,3,4,3,2,2,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,1,12,81.75666667,86.50333333,72.76
4992,100,1244,1,2,3,2,5,3,3,2,2,2,2,3,2,2,3,2,2,4,2,6,6,3,2,2,3,2,5,4,Off,Off,Off,On,Off,Off,Off,Off,1,0,0,0,0,0,0,0,9,90.274,70.368,74.454
4993,100,1132,1,1,5,4,3,3,5,4,4,4,3,3,2,2,4,1,1,1,1,6,6,2,4,3,3,4,3,3,Off,On,Off,Off,Off,Off,Off,Off,1,0,0,0,0,0,0,1,10,95.825,89.575,93.15
4994,100,858,1,5,5,4,4,5,4,5,3,3,3,3,5,2,5,5,2,2,2,5,5,3,4,5,3,2,2,4,Off,Off,Off,On,Off,Off,Off,Off,0,0,0,1,0,0,0,1,12,89.52,88.56,85.24666667
4995,100,820,1,2,4,1,3,3,3,3,3,1,2,2,3,1,3,2,5,3,3,4,3,3,4,3,3,4,2,2,Off,Off,Off,Off,On,Off,Off,Off,1,0,0,0,0,0,0,1,10,89.96,90.78833333,88.73166667
4996,100,946,1,2,5,3,4,5,2,3,4,4,4,4,1,3,4,3,4,1,1,5,6,3,3,3,3,4,2,3,Off,Off,On,Off,Off,Off,Off,Off,0,1,0,0,0,0,0,1,11,87.33,80.52,81.2525
